Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2009;2010;2011;2012;2013
Slovenia;Slovak Republic;Export;  All Products;Trade Value (US$ Thousand);382733,551;352220,393;431937,307;473602,344;520959,758
Slovenia;Somalia;Export;  All Products;Trade Value (US$ Thousand);;7,294;;11,249;56,763
Slovenia;South Africa;Export;  All Products;Trade Value (US$ Thousand);23930,231;33111,672;37202,311;38320,829;45497,951
Slovenia;South Sudan;Export;  All Products;Trade Value (US$ Thousand);;;;;231,999
Slovenia;Spain;Export;  All Products;Trade Value (US$ Thousand);264635,429;303942,011;332195,867;272044,796;314225,971
Slovenia;Special Categories;Export;  All Products;Trade Value (US$ Thousand);7038,497;7066,124;12918,582;11910,6;57286,396
Slovenia;Sri Lanka;Export;  All Products;Trade Value (US$ Thousand);3865,748;3853,977;4024,084;3120,501;3258,648
Slovenia;St. Kitts and Nevis;Export;  All Products;Trade Value (US$ Thousand);63,243;754,356;157,174;4,82;574,468
Slovenia;St. Lucia;Export;  All Products;Trade Value (US$ Thousand);;;;626,791;0,798
Slovenia;St. Vincent and the Grenadines;Export;  All Products;Trade Value (US$ Thousand);39,457;;;;3,522
Slovenia;Sudan;Export;  All Products;Trade Value (US$ Thousand);;;;9639,453;17756,153
Slovenia;Suriname;Export;  All Products;Trade Value (US$ Thousand);93,083;41,858;320,119;126,4;204,834
Slovenia;Swaziland;Export;  All Products;Trade Value (US$ Thousand);313,871;810,506;587,083;;
Slovenia;Sweden;Export;  All Products;Trade Value (US$ Thousand);200633,941;243233,734;309764,222;267113,463;284977,913
Slovenia;Switzerland;Export;  All Products;Trade Value (US$ Thousand);225494,97;258679,741;362498,453;321594,457;390599,362
Slovenia;Syrian Arab Republic;Export;  All Products;Trade Value (US$ Thousand);12814,003;18261,316;21591,999;7815,205;2068,985
Slovenia;Tajikistan;Export;  All Products;Trade Value (US$ Thousand);3549,195;3983,567;3911,105;5183,357;7289,119
Slovenia;Tanzania;Export;  All Products;Trade Value (US$ Thousand);90,123;19,212;24,199;1069,993;258,975
Slovenia;Thailand;Export;  All Products;Trade Value (US$ Thousand);17414,343;26207,538;35273,128;32979,393;30805,922
Slovenia;Togo;Export;  All Products;Trade Value (US$ Thousand);;;363,337;161,662;84,937
Slovenia;Tokelau;Export;  All Products;Trade Value (US$ Thousand);0,085;;;;
Slovenia;Trinidad and Tobago;Export;  All Products;Trade Value (US$ Thousand);164,027;211,085;78,475;425,604;822,269
Slovenia;Tunisia;Export;  All Products;Trade Value (US$ Thousand);25068,53;27615,003;27464,825;28519,756;22129,67
Slovenia;Turkey;Export;  All Products;Trade Value (US$ Thousand);209300,027;261431,653;303322,311;269990,635;284522,613
Slovenia;Turkmenistan;Export;  All Products;Trade Value (US$ Thousand);3316,548;3598,993;5298,897;10776,283;15745,341
Slovenia;Turks and Caicos Isl.;Export;  All Products;Trade Value (US$ Thousand);;;10,892;4,289;
Slovenia;Uganda;Export;  All Products;Trade Value (US$ Thousand);3967,053;447,097;95,326;261,824;57,146
Slovenia;Ukraine;Export;  All Products;Trade Value (US$ Thousand);229247,845;227152,657;280513,292;289574,498;334254,239
Slovenia;United Arab Emirates;Export;  All Products;Trade Value (US$ Thousand);32405,538;40435,002;64500,559;81221,033;74184,946
Slovenia;United Kingdom;Export;  All Products;Trade Value (US$ Thousand);528889,814;597625,085;688018,977;591733,568;585684,711
Slovenia;United States;Export;  All Products;Trade Value (US$ Thousand);293393,83;379915,336;450079,955;436207,45;485136,165
Slovenia;Unspecified;Export;  All Products;Trade Value (US$ Thousand);9877,308;9903,553;12300,477;13077,478;13889,487
Slovenia;Uruguay;Export;  All Products;Trade Value (US$ Thousand);698,976;1645,851;2640,207;903,408;1123,061
Slovenia;Uzbekistan;Export;  All Products;Trade Value (US$ Thousand);22405,769;28647,693;32471,034;41304,952;37321,972
Slovenia;Venezuela;Export;  All Products;Trade Value (US$ Thousand);4441,18;3192,03;3125,457;4770,442;4213,142
Slovenia;Vietnam;Export;  All Products;Trade Value (US$ Thousand);7018,477;7350,28;8097,188;6872,078;16667,412
Slovenia;Yemen;Export;  All Products;Trade Value (US$ Thousand);16128,308;12741,017;7281,022;14303,465;15391,282
Slovenia;Zambia;Export;  All Products;Trade Value (US$ Thousand);144,209;84,214;121,331;361,347;131,676
Slovenia;Zimbabwe;Export;  All Products;Trade Value (US$ Thousand);2,86;7,042;20,691;1,821;
